date,open,high,low,close,volume
2024-01-10,161.2,162.4,156.01,157.72,779204
2024-01-11,158.71,162.5,157.0,159.23,1362772
2024-01-12,161.0,163.9,158.56,160.9,1352892
2024-01-15,162.0,164.0,160.5,161.26,597573
2024-01-16,161.0,162.0,160.0,160.09,397173
2024-01-17,161.5,164.61,160.0,164.39,2778728
2024-01-18,164.44,164.9,162.01,164.22,5414426
2024-01-19,164.99,167.0,164.49,164.86,909282
2024-01-22,165.5,165.83,164.11,164.92,1837901
2024-01-23,166.98,169.5,164.9,168.28,2064458
2024-01-24,168.71,170.6,167.75,169.73,1107720
2024-01-25,170.0,174.47,170.0,172.92,8505529
2024-01-26,172.06,173.99,170.0,170.35,861328
2024-01-29,168.53,169.97,165.8,166.39,435690
2024-01-30,166.7,168.0,160.0,160.6,461285
2024-01-31,161.4,165.99,160.01,161.12,977142
2024-02-01,162.8,167.5,162.01,165.55,1005572
2024-02-02,166.99,168.5,165.0,167.84,897500
2024-02-06,169.0,170.01,167.95,168.54,1884705
2024-02-07,169.99,172.44,169.75,170.58,846847
2024-02-09,165.06,170.0,161.0,167.92,1148046
2024-02-12,167.5,169.99,163.5,166.9,2231336
2024-02-13,165.5,170.5,162.02,169.6,2491967
2024-02-14,170.1,171.5,168.5,168.92,603754
2024-02-15,169.98,175.01,166.51,169.23,5071966
2024-02-16,170.0,171.0,166.5,167.73,1081197
2024-02-19,166.99,168.75,165.0,167.71,713794
2024-02-20,166.12,168.9,165.1,165.61,425981
2024-02-21,168.5,169.4,166.9,168.94,935668
2024-02-22,168.01,176.45,168.01,175.4,1880159
2024-02-23,175.75,182.9,175.75,181.96,2582739
2024-02-26,183.0,187.98,182.01,184.44,1982115
2024-02-27,184.0,185.4,182.05,184.23,1767204
2024-02-28,184.96,186.2,183.5,184.12,3097288
2024-02-29,184.81,189.9,184.25,187.89,1627314
2024-03-01,189.99,197.0,187.0,195.21,2838550
2024-03-04,196.0,198.2,191.55,193.41,643877
2024-03-05,193.0,195.89,192.0,192.73,316293
2024-03-06,193.96,194.5,191.5,192.45,472381
2024-03-07,194.5,194.5,189.0,190.54,806139
2024-03-08,191.0,191.2,188.05,188.46,326384
2024-03-11,188.0,188.0,185.46,186.97,331290
2024-03-12,186.97,187.95,186.21,187.04,679259
