date,open,high,low,close,volume
2024-01-10,2109.99,2118.0,2087.42,2097.11,19416
2024-01-11,2098.0,2254.39,2098.0,2254.39,199802
2024-01-12,2300.0,2379.99,2260.0,2319.26,218567
2024-01-15,2340.0,2353.53,2281.0,2303.31,56869
2024-01-16,2295.0,2338.1,2250.0,2319.35,140873
2024-01-17,2324.99,2360.0,2320.0,2348.37,263200
2024-01-18,2348.08,2369.0,2285.0,2349.18,122409
2024-01-19,2350.0,2481.81,2350.0,2375.37,57516
2024-01-22,2370.0,2457.0,2349.01,2428.65,69258
2024-01-23,2455.0,2522.0,2401.01,2502.66,135541
2024-01-24,2510.0,2540.0,2479.0,2497.21,116599
2024-01-25,2500.0,2569.0,2500.0,2534.66,425967
2024-01-26,2528.0,2529.89,2445.0,2452.37,81092
2024-01-29,2448.51,2487.0,2335.0,2353.16,73283
2024-01-30,2341.0,2389.0,2260.0,2292.08,65349
2024-01-31,2335.0,2335.0,2250.0,2259.73,79230
2024-02-01,2265.0,2353.0,2250.0,2328.14,56687
2024-02-02,2323.0,2323.0,2227.0,2238.84,18465
2024-02-06,2235.0,2329.99,2235.0,2316.57,59478
2024-02-07,2315.0,2345.0,2300.07,2330.85,19979
2024-02-09,2300.0,2300.0,2200.0,2274.11,54378
2024-02-12,2241.01,2269.99,2130.0,2147.01,57967
2024-02-13,2165.0,2308.04,2100.0,2308.04,157198
2024-02-14,2315.0,2389.4,2266.51,2321.78,51186
2024-02-15,2320.0,2325.0,2250.0,2267.11,40205
2024-02-16,2201.1,2276.0,2181.9,2198.25,58581
2024-02-19,2200.0,2255.0,2171.71,2202.01,29462
2024-02-20,2205.0,2219.0,2150.0,2157.35,28333
2024-02-21,2181.0,2225.0,2152.0,2202.46,43763
2024-02-22,2229.0,2255.0,2200.0,2214.68,26828
2024-02-23,2220.0,2280.0,2201.0,2266.7,26928
2024-02-26,2275.0,2317.8,2250.0,2271.66,42650
2024-02-27,2300.0,2334.99,2260.01,2316.87,33713
2024-02-28,2319.0,2379.5,2298.44,2327.31,24845
2024-02-29,2344.0,2369.99,2335.05,2348.55,21453
2024-03-01,2350.0,2524.69,2350.0,2462.05,75621
2024-03-04,2490.0,2568.6,2489.0,2530.5,50510
2024-03-05,2549.0,2549.0,2472.1,2485.23,25427
2024-03-06,2494.99,2495.0,2425.0,2431.67,20006
2024-03-07,2444.0,2450.0,2380.0,2439.21,47940
2024-03-08,2438.9,2487.0,2410.0,2437.6,20889
2024-03-11,2449.0,2478.0,2435.0,2447.29,12437
2024-03-12,2460.0,2475.0,2400.0,2432.17,11718
2024-03-13,2434.0,2449.5,2340.0,2357.6,13587
2024-03-14,2374.0,2466.0,2370.0,2430.11,24170
2024-03-15,2450.0,2485.0,2425.0,2446.08,31787
2024-03-18,2459.0,2474.0,2430.0,2445.67,22053
2024-03-19,2406.0,2499.0,2406.0,2493.57,272507
2024-03-20,2496.0,2525.0,2476.2,2511.35,22464
2024-03-21,2535.0,2537.0,2490.0,2494.36,28723
2024-03-22,2505.0,2505.0,2480.0,2495.0,18777
