date,open,high,low,close,volume
2023-01-26,66.9,67.0,66.9,67.0,2000
2023-02-06,62.01,71.8,62.01,67.5,6000
2023-03-02,70.6,70.6,65.72,70.6,4000
2023-09-26,60.0,60.0,60.0,60.0,500
2024-01-08,48.0,48.0,48.0,48.0,1000
2024-06-25,53.41,53.41,53.41,49.0,3
2024-06-26,49.0,49.0,49.0,49.0,1
2024-06-28,44.59,53.41,44.59,49.0,3
2024-07-03,49.0,49.0,49.0,49.0,4
2024-07-30,53.0,53.0,53.0,49.0,10
2024-08-05,53.9,53.9,53.9,49.0,1
2024-08-15,44.1,44.1,44.1,49.0,1
2024-08-20,44.1,44.1,44.1,49.0,1
2024-08-22,49.0,53.9,49.0,53.9,504
2024-08-30,59.0,59.0,59.0,59.0,2500
2024-09-03,64.9,64.9,64.9,59.0,26
2024-09-04,64.9,64.9,64.0,59.0,3
2024-09-05,64.9,64.9,64.9,59.0,4
2024-09-09,53.1,64.9,53.1,59.0,2502
2024-09-11,64.2,64.2,64.2,59.0,1
2024-09-12,64.9,64.9,53.1,59.0,34
2024-09-13,64.89,64.89,64.89,59.0,2503
2024-09-16,64.9,64.9,64.8,64.88,669
2024-09-19,71.0,71.0,70.49,64.88,2
2024-09-20,60.5,60.5,60.5,64.88,1
2024-09-23,71.3,71.3,71.3,64.88,100
2024-09-24,58.39,58.39,58.39,64.88,1
2024-09-25,71.0,71.0,58.39,64.88,193
2024-09-26,58.39,64.85,58.39,64.88,76
2024-10-03,63.0,63.0,63.0,64.88,9
2024-10-09,61.0,61.0,61.0,64.88,1
2024-10-15,63.0,63.0,63.0,64.88,25
2024-10-16,0.0,0.0,0.0,64.88,1
2024-10-17,61.65,61.65,61.65,64.88,9
2024-10-21,61.0,61.0,59.0,64.88,2
2024-10-23,61.0,61.0,61.0,64.88,1
2024-10-24,61.0,61.0,60.88,64.88,23
2024-10-25,68.05,68.05,68.05,64.88,138
2024-10-29,70.2,70.2,65.7,64.88,7
2024-10-31,58.39,71.37,58.39,70.66,1264
2024-11-01,70.66,77.72,70.66,77.41,570
2024-11-04,77.2,77.2,69.67,73.54,429
2024-11-05,73.54,80.0,69.5,73.54,106
2024-11-06,79.99,79.99,79.99,73.54,4
2024-11-07,72.15,72.15,66.2,73.54,107
2024-11-08,70.0,76.0,70.0,73.54,14
2024-11-11,73.0,73.54,73.0,73.54,62
2024-11-12,77.2,77.2,77.2,73.54,3
2024-11-13,76.0,76.0,70.0,73.54,12
2024-11-14,70.0,76.0,66.19,73.54,11
2024-11-15,66.19,75.0,66.19,73.54,235
2024-11-18,80.0,80.0,78.0,73.54,268
2024-11-19,66.19,66.19,66.19,73.54,7
2024-11-21,73.0,73.0,66.19,66.39,1236
2024-11-22,66.39,67.0,66.39,66.39,39
2024-11-28,59.75,65.0,59.75,66.39,15
2024-11-29,59.75,70.0,59.75,66.39,80
2024-12-02,59.75,66.0,59.75,66.39,18
2024-12-03,66.0,66.0,59.75,66.0,1003
2024-12-04,60.0,66.0,60.0,65.65,727
2024-12-05,60.0,72.0,60.0,65.65,42
2024-12-06,65.65,65.65,65.0,65.65,564
2024-12-09,60.0,68.54,59.09,59.88,902
2024-12-10,59.1,59.1,54.0,59.88,300
2024-12-11,59.9,60.2,54.12,59.88,131
2024-12-13,62.9,63.0,62.9,59.88,237
2024-12-16,64.85,64.85,56.0,59.88,28
2024-12-17,58.0,59.87,53.89,59.88,71
2024-12-23,62.0,62.0,62.0,59.88,2
2024-12-26,59.5,59.5,59.5,59.5,500
2024-12-31,62.45,62.45,54.04,59.5,56
2025-01-01,62.45,62.45,62.45,59.5,1
2025-01-02,54.0,62.48,54.0,59.5,2
2025-01-06,59.5,59.5,59.5,59.5,2
2025-01-07,62.25,62.25,53.55,59.5,118
2025-01-08,59.5,59.5,59.5,59.5,5
2025-01-14,53.55,53.55,53.55,59.5,53
2025-01-15,65.4,65.4,65.0,59.5,3
2025-01-16,53.55,57.0,53.55,59.5,333
2025-01-17,65.44,65.44,54.02,59.5,48
2025-01-21,62.0,62.0,61.9,61.9,2408
2025-01-22,56.0,57.0,55.71,61.9,299
2025-01-23,65.0,65.0,65.0,61.9,10
2025-01-29,55.71,59.0,55.71,61.9,73
2025-01-30,0.0,0.0,0.0,61.9,1095
2025-02-03,56.0,56.01,56.0,61.9,198
2025-02-07,68.0,68.0,62.0,61.9,194
2025-02-10,62.5,62.5,62.45,61.9,260
2025-02-25,55.71,57.99,55.71,61.75,126
2025-03-03,55.58,55.58,55.58,60.98,180
2025-03-10,60.85,60.85,60.85,60.9,25
2025-03-11,54.81,54.81,54.81,60.9,300
2025-03-12,54.81,54.81,54.81,60.9,49
2025-03-13,59.95,60.45,59.95,60.03,1500
2025-03-14,60.0,60.0,60.0,60.0,500
2025-03-18,65.85,65.85,65.85,60.0,10
2025-03-24,65.55,65.55,65.55,60.0,3
2025-04-03,62.92,62.92,54.0,54.58,1099
2025-04-04,54.62,54.62,54.58,54.58,100
2025-04-07,54.58,54.58,54.58,54.58,15
2025-04-15,59.0,59.0,59.0,54.58,1
2025-04-24,59.0,59.0,53.0,54.58,21
2025-04-25,60.04,60.04,60.04,54.58,4
2025-05-07,51.75,51.75,49.12,49.9,904
2025-05-14,54.23,54.23,48.0,49.9,3
2025-05-16,47.85,54.0,44.91,49.9,404
2025-05-19,47.9,48.0,45.0,49.9,48
2025-05-20,48.0,48.0,47.75,49.9,26
2025-05-21,48.0,48.0,47.52,49.9,21
2025-05-22,47.75,50.0,47.42,49.9,31
2025-05-26,48.0,49.9,48.0,49.9,26
2025-05-27,48.0,48.0,48.0,49.9,18
2025-05-29,47.85,48.89,44.91,49.9,52
2025-06-05,49.9,49.99,48.9,49.9,255
2025-06-10,48.6,48.6,48.6,49.9,2
2025-06-11,49.9,54.89,49.9,49.9,182
2025-06-12,53.9,54.89,53.9,51.57,167
2025-06-18,55.65,56.65,55.65,51.57,97
2025-06-19,55.65,56.73,55.65,55.21,86
2025-06-20,59.62,60.73,59.62,60.73,1019
2025-06-23,66.8,66.8,66.8,66.8,1133
