date,open,high,low,close,volume
2024-06-03,10.91,10.91,10.91,10.91,7500
2024-06-04,11.91,11.91,11.91,11.68,31
2024-06-05,12.68,12.68,12.03,12.68,202805
2024-06-06,13.49,13.69,13.05,13.69,120473
2024-06-07,14.79,14.79,14.79,14.79,91439
2024-06-10,15.9,16.05,13.61,13.75,194644
2024-06-11,13.2,14.17,12.58,12.58,132676
2024-06-12,12.67,12.68,11.51,11.98,97570
2024-06-13,12.1,12.7,11.63,12.01,117122
2024-06-14,12.49,12.75,12.08,12.4,15235
2024-06-20,11.81,12.5,11.81,12.33,25302
2024-06-21,12.48,12.9,11.8,12.47,57741
2024-06-24,12.4,12.5,11.35,11.35,131906
2024-06-25,11.0,11.16,10.33,10.4,100169
2024-06-26,10.59,11.4,10.5,11.4,133538
2024-06-27,12.43,12.43,12.43,12.43,135064
2024-06-28,13.5,13.55,13.49,13.55,187482
2024-07-01,14.0,14.77,12.33,12.33,665225
2024-07-02,12.67,12.67,11.22,11.38,129649
2024-07-03,11.88,12.3,11.31,12.02,41086
2024-07-04,12.44,12.5,11.73,11.91,59961
2024-07-05,12.4,12.48,11.45,11.52,8972
2024-07-08,11.4,12.0,11.3,11.44,23751
2024-07-09,11.99,11.99,11.0,11.1,19553
2024-07-10,10.75,11.2,10.75,11.08,43693
2024-07-11,11.25,11.25,10.51,10.6,15904
2024-07-12,10.85,11.0,10.1,10.5,17941
2024-07-15,10.7,10.8,10.26,10.67,18602
2024-07-18,11.0,11.0,10.5,10.65,26698
2024-07-19,10.99,10.99,10.1,10.7,10245
2024-07-22,10.89,10.89,10.01,10.29,16238
2024-07-23,10.35,10.7,9.88,10.18,29743
2024-07-24,10.8,10.89,10.05,10.19,10877
2024-07-25,10.9,10.9,10.41,10.19,163
2024-07-26,10.01,10.6,10.01,10.2,1415
2024-07-29,10.47,11.22,10.32,11.22,40770
2024-07-30,12.22,12.34,10.8,12.34,140254
2024-07-31,12.8,12.8,11.32,11.41,100022
2024-08-01,11.06,12.47,11.06,11.56,37278
2024-08-02,11.3,12.35,11.15,12.14,57857
2024-08-05,12.49,12.49,11.52,12.21,17344
2024-08-06,11.67,12.97,11.67,12.46,118754
2024-08-07,12.9,13.24,11.9,12.14,83308
2024-08-08,12.21,12.69,11.65,11.78,21311
2024-08-09,11.5,12.39,11.31,11.52,10414
2024-08-12,12.25,12.25,11.4,11.96,22631
2024-08-13,12.3,12.3,11.45,11.45,6055
2024-08-15,11.32,12.19,11.3,11.5,19012
2024-08-16,11.94,11.94,11.06,11.16,59750
2024-08-19,10.8,11.35,10.8,11.0,14972
2024-08-20,11.15,11.15,10.5,10.59,41986
2024-08-21,10.65,10.95,10.3,10.51,19810
2024-08-22,10.77,11.2,10.57,10.84,17444
2024-08-23,11.2,11.2,10.51,10.7,17065
2024-08-26,10.6,10.75,10.3,10.5,9000
2024-08-27,10.6,11.39,10.6,10.76,9216
2024-08-28,11.38,11.84,11.13,11.84,120831
2024-08-29,12.44,12.75,11.0,11.09,210733
2024-08-30,11.2,11.9,11.0,11.4,36759
2024-09-02,11.87,11.87,10.8,11.0,13372
2024-09-03,11.28,11.49,11.01,11.13,5468
2024-09-04,11.29,11.98,10.8,11.76,57394
2024-09-05,12.46,12.46,11.35,11.36,6084
2024-09-06,11.95,11.95,10.8,11.12,43806
2024-09-09,11.3,11.3,10.9,10.9,2504
2024-09-10,11.19,11.25,11.0,11.01,3825
2024-09-11,11.3,11.3,11.12,11.13,4870
2024-09-12,11.3,11.3,11.0,11.03,17512
2024-09-13,11.0,11.25,11.0,11.0,21406
